Plate	Row	Column	Replicate	Run	Time	OD	Prestwick_ID	Chemical_name	Strain
12	7	11	1	1	2	0.239	Prestw-1279	Stavudine	NT5004
12	7	11	1	1	3	0.236	Prestw-1279	Stavudine	NT5004
12	7	11	1	1	4	0.282	Prestw-1279	Stavudine	NT5004
12	7	11	1	1	5	0.396	Prestw-1279	Stavudine	NT5004
12	7	11	1	1	6	0.581	Prestw-1279	Stavudine	NT5004
12	7	11	1	1	7	0.746	Prestw-1279	Stavudine	NT5004
12	7	11	1	1	8	0.853	Prestw-1279	Stavudine	NT5004
12	7	11	2	2	0	0.183	Prestw-1279	Stavudine	NT5004
12	7	11	2	2	3	0.197	Prestw-1279	Stavudine	NT5004
12	7	11	2	2	4	0.195	Prestw-1279	Stavudine	NT5004
12	7	11	2	2	5	0.233	Prestw-1279	Stavudine	NT5004
12	7	11	2	2	6	0.332	Prestw-1279	Stavudine	NT5004
12	7	11	2	2	7	0.451	Prestw-1279	Stavudine	NT5004
12	7	11	2	2	8	0.609	Prestw-1279	Stavudine	NT5004
12	7	11	3	3	0	0.153	Prestw-1279	Stavudine	NT5004
12	7	11	3	3	1	0.156	Prestw-1279	Stavudine	NT5004
12	7	11	3	3	2	0.161	Prestw-1279	Stavudine	NT5004
12	7	11	3	3	3	0.172	Prestw-1279	Stavudine	NT5004
12	7	11	3	3	4	0.202	Prestw-1279	Stavudine	NT5004
12	7	11	3	3	5	0.269	Prestw-1279	Stavudine	NT5004
12	7	11	3	3	6	0.404	Prestw-1279	Stavudine	NT5004
12	7	11	3	3	7	0.586	Prestw-1279	Stavudine	NT5004
12	7	11	3	3	8	0.726	Prestw-1279	Stavudine	NT5004
12	7	12	1	1	1	0.198	CONTROL	bacteria w/o drugs	NT5004
12	7	12	1	1	2	0.208	CONTROL	bacteria w/o drugs	NT5004
12	7	12	1	1	3	0.222	CONTROL	bacteria w/o drugs	NT5004
12	7	12	1	1	4	0.264	CONTROL	bacteria w/o drugs	NT5004
12	7	12	1	1	5	0.364	CONTROL	bacteria w/o drugs	NT5004
12	7	12	1	1	6	0.524	CONTROL	bacteria w/o drugs	NT5004
12	7	12	1	1	7	0.694	CONTROL	bacteria w/o drugs	NT5004
12	7	12	1	1	8	0.805	CONTROL	bacteria w/o drugs	NT5004
12	7	12	2	2	0	0.196	CONTROL	bacteria w/o drugs	NT5004
12	7	12	2	2	3	0.2	CONTROL	bacteria w/o drugs	NT5004
12	7	12	2	2	4	0.202	CONTROL	bacteria w/o drugs	NT5004
12	7	12	2	2	5	0.237	CONTROL	bacteria w/o drugs	NT5004
12	7	12	2	2	6	0.326	CONTROL	bacteria w/o drugs	NT5004
12	7	12	2	2	7	0.452	CONTROL	bacteria w/o drugs	NT5004
12	7	12	2	2	8	0.614	CONTROL	bacteria w/o drugs	NT5004
12	7	2	1	1	1	0.202	Prestw-941	Pentetic acid	NT5004
12	7	2	1	1	2	0.212	Prestw-941	Pentetic acid	NT5004
12	7	2	1	1	3	0.228	Prestw-941	Pentetic acid	NT5004
12	7	2	1	1	4	0.274	Prestw-941	Pentetic acid	NT5004
12	7	2	1	1	5	0.38	Prestw-941	Pentetic acid	NT5004
12	7	2	1	1	6	0.548	Prestw-941	Pentetic acid	NT5004
12	7	2	1	1	7	0.715	Prestw-941	Pentetic acid	NT5004
12	7	2	1	1	8	0.821	Prestw-941	Pentetic acid	NT5004
12	7	2	2	2	0	0.158	Prestw-941	Pentetic acid	NT5004
12	7	2	2	2	3	0.178	Prestw-941	Pentetic acid	NT5004
12	7	2	2	2	4	0.185	Prestw-941	Pentetic acid	NT5004
12	7	2	2	2	5	0.217	Prestw-941	Pentetic acid	NT5004
12	7	2	2	2	6	0.297	Prestw-941	Pentetic acid	NT5004
12	7	2	2	2	7	0.434	Prestw-941	Pentetic acid	NT5004
12	7	2	2	2	8	0.608	Prestw-941	Pentetic acid	NT5004
12	7	2	3	3	0	0.161	Prestw-941	Pentetic acid	NT5004
12	7	2	3	3	1	0.163	Prestw-941	Pentetic acid	NT5004
12	7	2	3	3	2	0.168	Prestw-941	Pentetic acid	NT5004
12	7	2	3	3	3	0.181	Prestw-941	Pentetic acid	NT5004
12	7	2	3	3	4	0.211	Prestw-941	Pentetic acid	NT5004
12	7	2	3	3	5	0.281	Prestw-941	Pentetic acid	NT5004
12	7	2	3	3	6	0.42	Prestw-941	Pentetic acid	NT5004
12	7	2	3	3	7	0.601	Prestw-941	Pentetic acid	NT5004
12	7	2	3	3	8	0.738	Prestw-941	Pentetic acid	NT5004
12	7	3	1	1	1	0.21	Prestw-942	Bretylium tosylate	NT5004
12	7	3	1	1	2	0.219	Prestw-942	Bretylium tosylate	NT5004
12	7	3	1	1	3	0.223	Prestw-942	Bretylium tosylate	NT5004
12	7	3	1	1	4	0.267	Prestw-942	Bretylium tosylate	NT5004
12	7	3	1	1	5	0.37	Prestw-942	Bretylium tosylate	NT5004
12	7	3	1	1	6	0.535	Prestw-942	Bretylium tosylate	NT5004
12	7	3	1	1	7	0.704	Prestw-942	Bretylium tosylate	NT5004
12	7	3	1	1	8	0.812	Prestw-942	Bretylium tosylate	NT5004
12	7	3	2	2	0	0.166	Prestw-942	Bretylium tosylate	NT5004
12	7	3	2	2	3	0.172	Prestw-942	Bretylium tosylate	NT5004
12	7	3	2	2	4	0.183	Prestw-942	Bretylium tosylate	NT5004
12	7	3	2	2	5	0.215	Prestw-942	Bretylium tosylate	NT5004
12	7	3	2	2	6	0.291	Prestw-942	Bretylium tosylate	NT5004
12	7	3	2	2	7	0.432	Prestw-942	Bretylium tosylate	NT5004
12	7	3	2	2	8	0.605	Prestw-942	Bretylium tosylate	NT5004
12	7	3	3	3	0	0.16	Prestw-942	Bretylium tosylate	NT5004
12	7	3	3	3	1	0.162	Prestw-942	Bretylium tosylate	NT5004
12	7	3	3	3	2	0.167	Prestw-942	Bretylium tosylate	NT5004
12	7	3	3	3	3	0.179	Prestw-942	Bretylium tosylate	NT5004
12	7	3	3	3	4	0.207	Prestw-942	Bretylium tosylate	NT5004
12	7	3	3	3	5	0.272	Prestw-942	Bretylium tosylate	NT5004
12	7	3	3	3	6	0.403	Prestw-942	Bretylium tosylate	NT5004
12	7	3	3	3	7	0.581	Prestw-942	Bretylium tosylate	NT5004
12	7	3	3	3	8	0.722	Prestw-942	Bretylium tosylate	NT5004
12	7	4	1	1	1	0.204	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	1	1	2	0.23	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	1	1	3	0.229	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	1	1	4	0.267	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	1	1	5	0.371	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	1	1	6	0.538	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	1	1	7	0.704	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	1	1	8	0.811	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	2	2	0	0.161	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	2	2	3	0.18	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	2	2	4	0.185	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	2	2	5	0.214	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	2	2	6	0.288	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	2	2	7	0.425	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	2	2	8	0.596	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	3	3	0	0.159	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	3	3	1	0.161	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	3	3	2	0.165	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	3	3	3	0.177	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	3	3	4	0.204	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	3	3	5	0.268	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	3	3	6	0.397	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	3	3	7	0.574	Prestw-943	Pralidoxime chloride	NT5004
12	7	4	3	3	8	0.716	Prestw-943	Pralidoxime chloride	NT5004
12	7	5	1	1	1	0.211	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	1	1	2	0.238	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	1	1	3	0.239	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	1	1	4	0.27	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	1	1	5	0.375	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	1	1	6	0.524	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	1	1	7	0.691	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	1	1	8	0.803	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	2	2	0	0.187	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	2	2	3	0.179	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	2	2	4	0.185	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	2	2	5	0.213	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	2	2	6	0.284	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	2	2	7	0.413	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	2	2	8	0.582	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	3	3	0	0.157	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	3	3	1	0.159	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	3	3	2	0.164	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	3	3	3	0.174	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	3	3	4	0.202	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	3	3	5	0.264	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	3	3	6	0.391	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	3	3	7	0.567	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	5	3	3	8	0.712	Prestw-944	Phenoxybenzamine hydrochloride	NT5004
12	7	6	1	1	1	0.195	Prestw-945	Salmeterol	NT5004
12	7	6	1	1	2	0.236	Prestw-945	Salmeterol	NT5004
12	7	6	1	1	3	0.238	Prestw-945	Salmeterol	NT5004
12	7	6	1	1	4	0.262	Prestw-945	Salmeterol	NT5004
12	7	6	1	1	5	0.36	Prestw-945	Salmeterol	NT5004
12	7	6	1	1	6	0.516	Prestw-945	Salmeterol	NT5004
12	7	6	1	1	7	0.678	Prestw-945	Salmeterol	NT5004
12	7	6	1	1	8	0.786	Prestw-945	Salmeterol	NT5004
12	7	6	2	2	0	0.181	Prestw-945	Salmeterol	NT5004
12	7	6	2	2	3	0.181	Prestw-945	Salmeterol	NT5004
12	7	6	2	2	4	0.185	Prestw-945	Salmeterol	NT5004
12	7	6	2	2	5	0.215	Prestw-945	Salmeterol	NT5004
12	7	6	2	2	6	0.289	Prestw-945	Salmeterol	NT5004
12	7	6	2	2	7	0.415	Prestw-945	Salmeterol	NT5004
12	7	6	2	2	8	0.584	Prestw-945	Salmeterol	NT5004
12	7	6	3	3	0	0.159	Prestw-945	Salmeterol	NT5004
12	7	6	3	3	1	0.16	Prestw-945	Salmeterol	NT5004
12	7	6	3	3	2	0.165	Prestw-945	Salmeterol	NT5004
12	7	6	3	3	3	0.176	Prestw-945	Salmeterol	NT5004
12	7	6	3	3	4	0.203	Prestw-945	Salmeterol	NT5004
12	7	6	3	3	5	0.264	Prestw-945	Salmeterol	NT5004
12	7	6	3	3	6	0.388	Prestw-945	Salmeterol	NT5004
12	7	6	3	3	7	0.567	Prestw-945	Salmeterol	NT5004
12	7	6	3	3	8	0.714	Prestw-945	Salmeterol	NT5004
12	7	7	1	1	1	0.201	Prestw-946	Altretamine	NT5004
12	7	7	1	1	2	0.24	Prestw-946	Altretamine	NT5004
12	7	7	1	1	3	0.235	Prestw-946	Altretamine	NT5004
12	7	7	1	1	4	0.266	Prestw-946	Altretamine	NT5004
12	7	7	1	1	5	0.369	Prestw-946	Altretamine	NT5004
12	7	7	1	1	6	0.528	Prestw-946	Altretamine	NT5004
12	7	7	1	1	7	0.692	Prestw-946	Altretamine	NT5004
12	7	7	1	1	8	0.798	Prestw-946	Altretamine	NT5004
12	7	7	2	2	0	0.178	Prestw-946	Altretamine	NT5004
12	7	7	2	2	3	0.181	Prestw-946	Altretamine	NT5004
12	7	7	2	2	4	0.188	Prestw-946	Altretamine	NT5004
12	7	7	2	2	5	0.22	Prestw-946	Altretamine	NT5004
12	7	7	2	2	6	0.297	Prestw-946	Altretamine	NT5004
12	7	7	2	2	7	0.428	Prestw-946	Altretamine	NT5004
12	7	7	2	2	8	0.599	Prestw-946	Altretamine	NT5004
12	7	7	3	3	0	0.157	CONTROL	bacteria w/o drugs	NT5004
12	7	7	3	3	1	0.158	CONTROL	bacteria w/o drugs	NT5004
12	7	7	3	3	2	0.165	CONTROL	bacteria w/o drugs	NT5004
12	7	7	3	3	3	0.174	CONTROL	bacteria w/o drugs	NT5004
12	7	7	3	3	4	0.201	CONTROL	bacteria w/o drugs	NT5004
12	7	7	3	3	5	0.262	CONTROL	bacteria w/o drugs	NT5004
12	7	7	3	3	6	0.388	CONTROL	bacteria w/o drugs	NT5004
12	7	7	3	3	7	0.567	CONTROL	bacteria w/o drugs	NT5004
12	7	7	3	3	8	0.714	CONTROL	bacteria w/o drugs	NT5004
12	7	8	1	1	1	0.208	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	1	1	2	0.245	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	1	1	3	0.238	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	1	1	4	0.271	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	1	1	5	0.384	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	1	1	6	0.537	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	1	1	7	0.698	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	1	1	8	0.802	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	2	2	0	0.179	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	2	2	3	0.188	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	2	2	4	0.195	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	2	2	5	0.229	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	2	2	6	0.311	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	2	2	7	0.45	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	2	2	8	0.612	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	3	3	0	0.158	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	3	3	1	0.158	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	3	3	2	0.163	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	3	3	3	0.174	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	3	3	4	0.203	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	3	3	5	0.268	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	3	3	6	0.398	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	3	3	7	0.577	Prestw-947	Prazosin hydrochloride	NT5004
12	7	8	3	3	8	0.718	Prestw-947	Prazosin hydrochloride	NT5004
12	7	9	1	1	1	0.195	Prestw-948	Timolol maleate salt	NT5004
12	7	9	1	1	2	0.223	Prestw-948	Timolol maleate salt	NT5004
12	7	9	1	1	3	0.221	Prestw-948	Timolol maleate salt	NT5004
12	7	9	1	1	4	0.263	Prestw-948	Timolol maleate salt	NT5004
12	7	9	1	1	5	0.364	Prestw-948	Timolol maleate salt	NT5004
12	7	9	1	1	6	0.521	Prestw-948	Timolol maleate salt	NT5004
12	7	9	1	1	7	0.687	Prestw-948	Timolol maleate salt	NT5004
12	7	9	1	1	8	0.795	Prestw-948	Timolol maleate salt	NT5004
12	7	9	2	2	0	0.183	Prestw-948	Timolol maleate salt	NT5004
12	7	9	2	2	3	0.18	Prestw-948	Timolol maleate salt	NT5004
12	7	9	2	2	4	0.188	Prestw-948	Timolol maleate salt	NT5004
12	7	9	2	2	5	0.225	Prestw-948	Timolol maleate salt	NT5004
12	7	9	2	2	6	0.301	Prestw-948	Timolol maleate salt	NT5004
12	7	9	2	2	7	0.427	Prestw-948	Timolol maleate salt	NT5004
12	7	9	2	2	8	0.597	Prestw-948	Timolol maleate salt	NT5004
12	7	9	3	3	0	0.15	Prestw-948	Timolol maleate salt	NT5004
12	7	9	3	3	1	0.153	Prestw-948	Timolol maleate salt	NT5004
12	7	9	3	3	2	0.157	Prestw-948	Timolol maleate salt	NT5004
12	7	9	3	3	3	0.169	Prestw-948	Timolol maleate salt	NT5004
12	7	9	3	3	4	0.196	Prestw-948	Timolol maleate salt	NT5004
12	7	9	3	3	5	0.258	Prestw-948	Timolol maleate salt	NT5004
12	7	9	3	3	6	0.387	Prestw-948	Timolol maleate salt	NT5004
12	7	9	3	3	7	0.566	Prestw-948	Timolol maleate salt	NT5004
12	7	9	3	3	8	0.71	Prestw-948	Timolol maleate salt	NT5004
12	8	1	1	1	1	0.212	CONTROL	bacteria w/o drugs	NT5004
12	8	1	1	1	2	0.222	CONTROL	bacteria w/o drugs	NT5004
12	8	1	1	1	3	0.244	CONTROL	bacteria w/o drugs	NT5004
12	8	1	1	1	4	0.295	CONTROL	bacteria w/o drugs	NT5004
12	8	1	1	1	5	0.414	CONTROL	bacteria w/o drugs	NT5004
12	8	1	1	1	6	0.596	CONTROL	bacteria w/o drugs	NT5004
12	8	1	1	1	7	0.77	CONTROL	bacteria w/o drugs	NT5004
12	8	1	1	1	8	0.868	CONTROL	bacteria w/o drugs	NT5004
12	8	1	3	3	0	0.17	Prestw-956	Megestrol acetate	NT5004
12	8	1	3	3	1	0.173	Prestw-956	Megestrol acetate	NT5004
12	8	1	3	3	2	0.179	Prestw-956	Megestrol acetate	NT5004
12	8	1	3	3	3	0.193	Prestw-956	Megestrol acetate	NT5004
12	8	1	3	3	4	0.228	Prestw-956	Megestrol acetate	NT5004
12	8	1	3	3	5	0.306	Prestw-956	Megestrol acetate	NT5004
12	8	1	3	3	6	0.458	Prestw-956	Megestrol acetate	NT5004
12	8	1	3	3	7	0.637	Prestw-956	Megestrol acetate	NT5004
12	8	1	3	3	8	0.765	Prestw-956	Megestrol acetate	NT5004
12	8	10	1	1	1	0.196	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	1	1	2	0.222	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	1	1	3	0.222	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	1	1	4	0.265	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	1	1	5	0.367	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	1	1	6	0.523	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	1	1	7	0.689	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	1	1	8	0.797	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	2	2	0	0.171	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	2	2	3	0.185	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	2	2	4	0.191	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	2	2	5	0.22	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	2	2	6	0.291	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	2	2	7	0.422	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	2	2	8	0.588	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	3	3	0	0.156	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	3	3	1	0.157	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	3	3	2	0.163	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	3	3	3	0.175	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	3	3	4	0.207	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	3	3	5	0.275	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	3	3	6	0.415	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	3	3	7	0.595	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	10	3	3	8	0.733	Prestw-959	Proparacaine hydrochloride	NT5004
12	8	11	1	1	1	0.2	Prestw-960	Aminocaproic acid	NT5004
12	8	11	1	1	2	0.229	Prestw-960	Aminocaproic acid	NT5004
12	8	11	1	1	3	0.224	Prestw-960	Aminocaproic acid	NT5004
12	8	11	1	1	4	0.268	Prestw-960	Aminocaproic acid	NT5004
12	8	11	1	1	5	0.373	Prestw-960	Aminocaproic acid	NT5004
12	8	11	1	1	6	0.529	Prestw-960	Aminocaproic acid	NT5004
12	8	11	1	1	7	0.697	Prestw-960	Aminocaproic acid	NT5004
12	8	11	1	1	8	0.806	Prestw-960	Aminocaproic acid	NT5004
12	8	11	2	2	0	0.172	Prestw-960	Aminocaproic acid	NT5004
12	8	11	2	2	3	0.199	Prestw-960	Aminocaproic acid	NT5004
12	8	11	2	2	4	0.198	Prestw-960	Aminocaproic acid	NT5004
12	8	11	2	2	5	0.226	Prestw-960	Aminocaproic acid	NT5004
12	8	11	2	2	6	0.298	Prestw-960	Aminocaproic acid	NT5004
12	8	11	2	2	7	0.438	Prestw-960	Aminocaproic acid	NT5004
12	8	11	2	2	8	0.602	Prestw-960	Aminocaproic acid	NT5004
12	8	11	3	3	0	0.154	Prestw-960	Aminocaproic acid	NT5004
12	8	11	3	3	1	0.156	Prestw-960	Aminocaproic acid	NT5004
12	8	11	3	3	2	0.163	Prestw-960	Aminocaproic acid	NT5004
12	8	11	3	3	3	0.175	Prestw-960	Aminocaproic acid	NT5004
12	8	11	3	3	4	0.207	Prestw-960	Aminocaproic acid	NT5004
12	8	11	3	3	5	0.28	Prestw-960	Aminocaproic acid	NT5004
12	8	11	3	3	6	0.427	Prestw-960	Aminocaproic acid	NT5004
12	8	11	3	3	7	0.611	Prestw-960	Aminocaproic acid	NT5004
12	8	11	3	3	8	0.743	Prestw-960	Aminocaproic acid	NT5004
12	8	12	1	1	1	0.196	CONTROL	bacteria w/o drugs	NT5004
12	8	12	1	1	2	0.209	CONTROL	bacteria w/o drugs	NT5004
12	8	12	1	1	3	0.22	CONTROL	bacteria w/o drugs	NT5004
12	8	12	1	1	4	0.262	CONTROL	bacteria w/o drugs	NT5004
12	8	12	1	1	5	0.36	CONTROL	bacteria w/o drugs	NT5004
12	8	12	1	1	6	0.519	CONTROL	bacteria w/o drugs	NT5004
12	8	12	1	1	7	0.688	CONTROL	bacteria w/o drugs	NT5004
12	8	12	1	1	8	0.801	CONTROL	bacteria w/o drugs	NT5004
12	8	12	2	2	0	0.17	CONTROL	bacteria w/o drugs	NT5004
12	8	12	2	2	3	0.192	CONTROL	bacteria w/o drugs	NT5004
12	8	12	2	2	4	0.199	CONTROL	bacteria w/o drugs	NT5004
12	8	12	2	2	5	0.232	CONTROL	bacteria w/o drugs	NT5004
12	8	12	2	2	6	0.302	CONTROL	bacteria w/o drugs	NT5004
12	8	12	2	2	7	0.441	CONTROL	bacteria w/o drugs	NT5004
12	8	12	2	2	8	0.606	CONTROL	bacteria w/o drugs	NT5004
12	8	2	1	1	1	0.209	Prestw-951	Crotamiton	NT5004
12	8	2	1	1	2	0.216	Prestw-951	Crotamiton	NT5004
12	8	2	1	1	3	0.233	Prestw-951	Crotamiton	NT5004
12	8	2	1	1	4	0.281	Prestw-951	Crotamiton	NT5004
12	8	2	1	1	5	0.39	Prestw-951	Crotamiton	NT5004
12	8	2	1	1	6	0.561	Prestw-951	Crotamiton	NT5004
12	8	2	1	1	7	0.728	Prestw-951	Crotamiton	NT5004
12	8	2	1	1	8	0.833	Prestw-951	Crotamiton	NT5004
12	8	2	2	2	0	0.157	Prestw-951	Crotamiton	NT5004
12	8	2	2	2	3	0.174	Prestw-951	Crotamiton	NT5004
12	8	2	2	2	4	0.182	Prestw-951	Crotamiton	NT5004
12	8	2	2	2	5	0.214	Prestw-951	Crotamiton	NT5004
12	8	2	2	2	6	0.288	Prestw-951	Crotamiton	NT5004
12	8	2	2	2	7	0.43	Prestw-951	Crotamiton	NT5004
12	8	2	2	2	8	0.602	Prestw-951	Crotamiton	NT5004
12	8	2	3	3	0	0.16	Prestw-951	Crotamiton	NT5004
12	8	2	3	3	1	0.163	Prestw-951	Crotamiton	NT5004
12	8	2	3	3	2	0.168	Prestw-951	Crotamiton	NT5004
12	8	2	3	3	3	0.182	Prestw-951	Crotamiton	NT5004
12	8	2	3	3	4	0.216	Prestw-951	Crotamiton	NT5004
12	8	2	3	3	5	0.293	Prestw-951	Crotamiton	NT5004
12	8	2	3	3	6	0.444	Prestw-951	Crotamiton	NT5004
12	8	2	3	3	7	0.625	Prestw-951	Crotamiton	NT5004
12	8	2	3	3	8	0.755	Prestw-951	Crotamiton	NT5004
12	8	3	1	1	1	0.194	Prestw-1197	Toremifene	NT5004
12	8	3	1	1	2	0.218	Prestw-1197	Toremifene	NT5004
12	8	3	1	1	3	0.211	Prestw-1197	Toremifene	NT5004
12	8	3	1	1	4	0.235	Prestw-1197	Toremifene	NT5004
12	8	3	1	1	5	0.291	Prestw-1197	Toremifene	NT5004
12	8	3	1	1	6	0.391	Prestw-1197	Toremifene	NT5004
12	8	3	1	1	7	0.55	Prestw-1197	Toremifene	NT5004
12	8	3	1	1	8	0.684	Prestw-1197	Toremifene	NT5004
12	8	3	2	2	0	0.157	Prestw-1197	Toremifene	NT5004
12	8	3	2	2	3	0.162	Prestw-1197	Toremifene	NT5004
12	8	3	2	2	4	0.171	Prestw-1197	Toremifene	NT5004
12	8	3	2	2	5	0.192	Prestw-1197	Toremifene	NT5004
12	8	3	2	2	6	0.237	Prestw-1197	Toremifene	NT5004
12	8	3	2	2	7	0.327	Prestw-1197	Toremifene	NT5004
12	8	3	2	2	8	0.479	Prestw-1197	Toremifene	NT5004
12	8	3	3	3	0	0.161	Prestw-1197	Toremifene	NT5004
12	8	3	3	3	1	0.163	Prestw-1197	Toremifene	NT5004
12	8	3	3	3	2	0.168	Prestw-1197	Toremifene	NT5004
12	8	3	3	3	3	0.18	Prestw-1197	Toremifene	NT5004
12	8	3	3	3	4	0.208	Prestw-1197	Toremifene	NT5004
12	8	3	3	3	5	0.273	Prestw-1197	Toremifene	NT5004
12	8	3	3	3	6	0.404	Prestw-1197	Toremifene	NT5004
12	8	3	3	3	7	0.579	Prestw-1197	Toremifene	NT5004
12	8	3	3	3	8	0.719	Prestw-1197	Toremifene	NT5004
12	8	4	1	1	1	0.202	Prestw-536	(R)-(+)-Atenolol	NT5004
12	8	4	1	1	2	0.239	Prestw-536	(R)-(+)-Atenolol	NT5004
12	8	4	1	1	3	0.233	Prestw-536	(R)-(+)-Atenolol	NT5004
12	8	4	1	1	4	0.273	Prestw-536	(R)-(+)-Atenolol	NT5004
12	8	4	1	1	5	0.379	Prestw-536	(R)-(+)-Atenolol	NT5004
12	8	4	1	1	6	0.547	Prestw-536	(R)-(+)-Atenolol	NT5004
12	8	4	1	1	7	0.712	Prestw-536	(R)-(+)-Atenolol	NT5004
12	8	4	1	1	8	0.818	Prestw-536	(R)-(+)-Atenolol	NT5004
12	8	4	2	2	0	0.161	Prestw-536	(R)-(+)-Atenolol	NT5004
12	8	4	2	2	3	0.175	Prestw-536	(R)-(+)-Atenolol	NT5004
